plant_id,original_species_name,verbatim_scientific_name,canonical_candidate_name,authorship_candidate,canonical_lookup_key,family_name,common_name,classification,purpose,reference,detail_url,source_batch_id,raw_hash,species_name
321,Melaleuca leucadendra,Melaleuca leucadendra,Melaleuca leucadendra,,melaleuca leucadendra,Myrtaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Melaleuca%20leucadendra,knapsack_world_id_2026_04_17,8a646414a9c0beeaeb2dc2ffc95811dc7534b57e2878aa4075c49bc4b71a61b9,Melaleuca leucadendra
322,Melaleuca leucadendron L.,Melaleuca leucadendron L.,Melaleuca leucadendron,L.,melaleuca leucadendron,Myrtaceae,,plants,medicinal,"JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Melaleuca%20leucadendron,knapsack_world_id_2026_04_17,c17b4e9e7e87b2e9c394871e5ba87fff22a090b44ffe7183864b7907ce124f4a,Melaleuca leucadendron L.
323,Melastoma malabathricum,Melastoma malabathricum,Melastoma malabathricum,,melastoma malabathricum,Melastomataceae,,plants(edible),medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Melastoma%20malabathricum,knapsack_world_id_2026_04_17,3d8322bf00db19d36eeb6108aa41f91a691625f6f759ffcf25240f23100b8072,Melastoma malabathricum
324,Melia azedarach L.,Melia azedarach L.,Melia azedarach,L.,melia azedarach,Meliaceae,Chinabery | Bead tree | Persian lilac,plants(vegetables),medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Melia%20azedarach,knapsack_world_id_2026_04_17,9ff13b8b02e8a5deab9861cff4360a1c4f06c8eb73ef7b986d4ad8b7e862376a,Melia azedarach L.
325,Melochia corchorifolia L.,Melochia corchorifolia L.,Melochia corchorifolia,L.,melochia corchorifolia,Malvaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Melochia%20corchorifolia,knapsack_world_id_2026_04_17,029b3fcb6ad0850cf08434a7692883927564b2175d8fa77c07c2d468205a7d1a,Melochia corchorifolia L.
326,Mentha arvensis L.,Mentha arvensis L.,Mentha arvensis,L.,mentha arvensis,Lamiaceae,,plants(edible),medicinal,"JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mentha%20arvensis,knapsack_world_id_2026_04_17,02ce45cda92ea0eb81fe9a2797a25a870bee12d3d24a567dbfea76806496e4d2,Mentha arvensis L.
327,Mentha piperita L.,Mentha piperita L.,Mentha piperita,L.,mentha piperita,Lamiaceae,Peppermint,plants(flavouring),medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mentha%20piperita,knapsack_world_id_2026_04_17,96dacd4f02911c00ab587a5ee9cd6c87d2570a93afaef36b0885c5056c990fd1,Mentha piperita L.
328,Mesua ferrea L.,Mesua ferrea L.,Mesua ferrea,L.,mesua ferrea,Calophyllaceae Hypericaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mesua%20ferrea,knapsack_world_id_2026_04_17,4452b1b0c02c8883db60e6b6fbf9409e1102c37334f91e2cab4f0695340fed46,Mesua ferrea L.
329,Metroxylon sagu,Metroxylon sagu,Metroxylon sagu,,metroxylon sagu,Arecaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Metroxylon%20sagu,knapsack_world_id_2026_04_17,62ad8bcafb5ccb68f18626bc15c21fa0943266e20505c9e84a2dcc5056299b06,Metroxylon sagu
330,Michelia alba DC.,Michelia alba DC.,Michelia alba,DC.,michelia alba,Magnoliaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Michelia%20alba,knapsack_world_id_2026_04_17,5a0d01bfcb61098c6e62bf92b27bf9b35dba7f69130e39d90d862253c1828bdb,Michelia alba DC.
331,Michelia champaca L.,Michelia champaca L.,Michelia champaca,L.,michelia champaca,Magnoliaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Michelia%20champaca,knapsack_world_id_2026_04_17,56223c1f2f5beba6d54be20d2450896f19d53ad3e25772e366e89511c2f2a210,Michelia champaca L.
332,Mikania micrantha L.,Mikania micrantha L.,Mikania micrantha,L.,mikania micrantha,Asteraceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mikania%20micrantha,knapsack_world_id_2026_04_17,0b1dcdf4b70302625d5ade8a2612ec139b9511f2920eed9fa23ececc93362c6a,Mikania micrantha L.
333,Millingtonia hortensis,Millingtonia hortensis,Millingtonia hortensis,,millingtonia hortensis,Bignoniaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Millingtonia%20hortensis,knapsack_world_id_2026_04_17,18d28485e8499865576f050c678b17b4be9a2d4fc91e06adbbd4eed0e2efd7d7,Millingtonia hortensis
334,Mimosa pudica L.,Mimosa pudica L.,Mimosa pudica,L.,mimosa pudica,Fabaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2000),Vol 2,ISBN 979-661-065-5. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mimosa%20pudica,knapsack_world_id_2026_04_17,6275b1dbbf520f7c568460a23874c4341baf683e80fff7e04925e36cae29d1d1,Mimosa pudica L.
335,Mimusops elengi L.,Mimusops elengi L.,Mimusops elengi,L.,mimusops elengi,Sapotaceae,,plants,medicinal,"JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mimusops%20elengi,knapsack_world_id_2026_04_17,ee7b7a4d32c49c53c50524f3aff619c2f9078db9c9f70c354f85dee6fcce7080,Mimusops elengi L.
336,Mirabilis jalapa L.,Mirabilis jalapa L.,Mirabilis jalapa,L.,mirabilis jalapa,Nyctaginaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2006),Vol 4,ISBN 979-1133-14-X. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese] Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mirabilis%20jalapa,knapsack_world_id_2026_04_17,1b90b26296c2c8080a043e86ca5fae8f4402def91028a48623a74f2d4cfb8e39,Mirabilis jalapa L.
337,Mollugo pentaphylla L.,Mollugo pentaphylla L.,Mollugo pentaphylla,L.,mollugo pentaphylla,Molluginaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mollugo%20pentaphylla,knapsack_world_id_2026_04_17,51a28d141816bbeb617f06c2d04098f0ec8d3b34cbc1d0dc927bc6ac19660d2d,Mollugo pentaphylla L.
338,Momordica charantia L.,Momordica charantia L.,Momordica charantia,L.,momordica charantia,Cucurbitaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2008),Vol 5,ISBN 978-979-1480-18-5. JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese] Nakamura,Chem.Pharm.Bull.,54,(2006),1545 Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Momordica%20charantia,knapsack_world_id_2026_04_17,481b2c33a0c0acc06ab79adba2dd67eb03fc0b5cc15f0a971deaab205c2714b4,Momordica charantia L.
339,Momordica cochinchinensis (Lour.),Momordica cochinchinensis (Lour.),Momordica cochinchinensis,(Lour.),momordica cochinchinensis,Cucurbitaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Momordica%20cochinchinensis,knapsack_world_id_2026_04_17,66ce6ea292d2ba39bdc78c49a77b23f42814a67dc9d9df61f4cd4db0ca28e926,Momordica cochinchinensis (Lour.)
340,Morinda citrifolia,Morinda citrifolia,Morinda citrifolia,,morinda citrifolia,Rubiaceae,Indian mulberry | Awl tree | Cheese fruit,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.2,ISBN 0-89603-877-7. Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Morinda%20citrifolia,knapsack_world_id_2026_04_17,890638f53e1231a31bd29e3514d4e431698fdefbdd15b4190111fb7c6586f63c,Morinda citrifolia
341,Moringa oleifera,Moringa oleifera,Moringa oleifera,,moringa oleifera,Moringaceae,Horseradish tree | Ben,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Moringa%20oleifera,knapsack_world_id_2026_04_17,df1383da4f46bb9ac28a2359f6199b5afff6ff22bbaca29f114dd5ccde8921ce,Moringa oleifera
342,Moringa pterygosperma,Moringa pterygosperma,Moringa pterygosperma,,moringa pterygosperma,Moringaceae,,"plants(eaten,vegetable)",medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.1,ISBN 1-58829-281-9.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Moringa%20pterygosperma,knapsack_world_id_2026_04_17,0543a05142fbd78769c51c12058e06bc1ac5c0f86a393f8170e0bcbf9a686b3f,Moringa pterygosperma
343,Morus alba L.,Morus alba L.,Morus alba,L.,morus alba,Moraceae,White mulberry,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (1999),Vol 1,ISBN 979-661-050-7. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Morus%20alba,knapsack_world_id_2026_04_17,8f9f630895e46a02c93ed4d87e6d7958dd977411acf273ad30d37b8afa00a43c,Morus alba L.
344,Morus australis L.,Morus australis L.,Morus australis,L.,morus australis,Moraceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Morus%20australis,knapsack_world_id_2026_04_17,b89ec631fa2462b6a38612f23a9a72d216b9dfffb41f3c3d25b34d591be8199f,Morus australis L.
345,Murraya paniculata,Murraya paniculata,Murraya paniculata,,murraya paniculata,Rutaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Murraya%20paniculata,knapsack_world_id_2026_04_17,c3c34a2d49080c3fb477392f3d85527e4e0ea8230fb629aec43fc7fcc657a499,Murraya paniculata
346,Musa paradisiaca,Musa paradisiaca,Musa paradisiaca,,musa paradisiaca,Musaceae,,"plants(famine food,vegetable)",medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Musa%20paradisiaca,knapsack_world_id_2026_04_17,a64778ac054b555ba10c895c050ac709ef701ac909a3e7dcbad1154762ef5815,Musa paradisiaca
347,Musa sapientum,Musa sapientum,Musa sapientum,,musa sapientum,Musaceae,Banana,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.2,ISBN 0-89603-877-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Musa%20sapientum,knapsack_world_id_2026_04_17,8efc3a993231078c0aae88c37612ca3c948c7da6cafa9116da9864857bf5a7cf,Musa sapientum
348,Mussaenda pubescens Ait. f.,Mussaenda pubescens Ait. f.,Mussaenda pubescens,Ait. f.,mussaenda pubescens,Rubiaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mussaenda%20pubescens,knapsack_world_id_2026_04_17,f46c9a3d656bcad4fce30c668a05adaed3d430fb30c545ed313d6a58c57d8b31,Mussaenda pubescens Ait. f.
349,Myristica fragrans,Myristica fragrans,Myristica fragrans,,myristica fragrans,Myristicaceae,Nutmeg | Jatiphala,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Myristica%20fragrans,knapsack_world_id_2026_04_17,dc07381809d18c6b77fa45dd01cff9a5e32a6a34ca4b987f4735e81066236d78,Myristica fragrans
350,Nelumbo nucifera Gaertn.,Nelumbo nucifera Gaertn.,Nelumbo nucifera,Gaertn.,nelumbo nucifera,Nelumbonaceae,,"plants(flavouring tea,starch)",medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2006),Vol 4,ISBN 979-1133-14-X.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nelumbo%20nucifera,knapsack_world_id_2026_04_17,ba9a5bd0a652a6681653d01e7af98e489600ced4e57f320bf6df24909dbfd066,Nelumbo nucifera Gaertn.
351,Nephelium lappaceum L.,Nephelium lappaceum L.,Nephelium lappaceum,L.,nephelium lappaceum,Sapindaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nephelium%20lappaceum,knapsack_world_id_2026_04_17,f0bb561cae02ac5752ee30b9ea9d5df5b720be4c87f9e4f8eded11743bf0ce12,Nephelium lappaceum L.
352,Nerium oleander L.,Nerium oleander L.,Nerium oleander,L.,nerium oleander,Apocynaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nerium%20oleander,knapsack_world_id_2026_04_17,b6ab11e2907038ce8a618f0ccdaabf77a868cf198a317ca7f637cb9688acd61c,Nerium oleander L.
353,Nicotiana tabacum L.,Nicotiana tabacum L.,Nicotiana tabacum,L.,nicotiana tabacum,Solanaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nicotiana%20tabacum,knapsack_world_id_2026_04_17,b9dd44136c15c56497bebc3046659c14cbdc625a9bf3943ec81bc78dfaf2f5de,Nicotiana tabacum L.
354,Nigella sativa L.,Nigella sativa L.,Nigella sativa,L.,nigella sativa,Ranunculaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nigella%20sativa,knapsack_world_id_2026_04_17,e886f81e9dd8a9e504b1b3a2b7a79763e72b8635d4dba4e002e4eb67809d47f9,Nigella sativa L.
355,Nyctanthes arbor-tristis,Nyctanthes arbor-tristis,Nyctanthes arbor-tristis,,nyctanthes arbor tristis,Oleaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nyctanthes%20arbor-tristis,knapsack_world_id_2026_04_17,2aa225fcc739435369985ce79defad411ec2d54769fa2d6d8eb8ae173231f273,Nyctanthes arbor-tristis
356,Nymphaea lotus L.,Nymphaea lotus L.,Nymphaea lotus,L.,nymphaea lotus,Nymphaeaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nymphaea%20lotus,knapsack_world_id_2026_04_17,921bdc5b79b88ce3fed0b9f06a86d401dd3c0fc432db5c4ff3ae6a7ece13f193,Nymphaea lotus L.
357,Ocimum basilicum,Ocimum basilicum,Ocimum basilicum,,ocimum basilicum,Lamiaceae,Basil | Sweet basil,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ocimum%20basilicum,knapsack_world_id_2026_04_17,79de437354c986bb50e5d9d22f92095bc1bd63a44f9b057c8ca2f2eb89b9406a,Ocimum basilicum
358,Ocimum sanctum L.,Ocimum sanctum L.,Ocimum sanctum,L.,ocimum sanctum,Lamiaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ocimum%20sanctum,knapsack_world_id_2026_04_17,98e8305c8201ffc71b60c77321add7875fb38eb19052ac70df566b17103f8394,Ocimum sanctum L.
359,Oldenlandia corymbosa L.,Oldenlandia corymbosa L.,Oldenlandia corymbosa,L.,oldenlandia corymbosa,Rubiaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Oldenlandia%20corymbosa,knapsack_world_id_2026_04_17,6bc3c351e65d780c679451d68a41fdf02e4cf785175600ecd054e421acf9b71a,Oldenlandia corymbosa L.
360,Ophiopogon japonicus Ker-Gawler,Ophiopogon japonicus Ker-Gawler,Ophiopogon japonicus,Ker-Gawler,ophiopogon japonicus,Liliaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ophiopogon%20japonicus,knapsack_world_id_2026_04_17,2930c5a85f2af22f0852c3faf1218525d56caf361b231c80214d33360ace0404,Ophiopogon japonicus Ker-Gawler
