plant_id,species_name,family_name,common_name,classification,purpose,reference,detail_url
512,Triphasia trifolia,Rutaceae,,plants,medicinal,"高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Triphasia%20trifolia
513,Turnera ulmifolia L.,Passifloraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Turnera%20ulmifolia
514,Uncaria ferrea,Rubiaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Uncaria%20ferrea
515,Uncaria gambir,Rubiaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Uncaria%20gambir
516,Urena lobata L.,Malvaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2008),Vol 5,ISBN 978-979-1480-18-5. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Urena%20lobata
517,Valeriana officinalis L.,Caprifoliaceae,Valerian,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Valeriana%20officinalis
518,Vanilla planifolia Andrews,Orchidaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vanilla%20planifolia
519,Vernonia cinerea L.,Asteraceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vernonia%20cinerea
520,Vetiveria zizanioides,Poaceae,Vetiver | khus khus | Cuscus,"plants(flavouring,)",medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vetiveria%20zizanioides
521,Vigna radiata,Fabaceae,Mung bean,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vigna%20radiata
522,Vinca rosea Linn.,Apocynaceae,,plants,medicinal,"Tanaman Obat Tradisional by Thomas A.N.S. (1989),Vol.1,ISBN 978-979-413-091-9.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vinca%20rosea
523,Viola odorata,Violaceae,Violet | Sweet violet,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Viola%20odorata
524,Vitex negundo L.,Lamiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vitex%20negundo
525,Vitex trifolia,Lamiaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Vitex%20trifolia
526,Volvariella volvacea,Pluteaceae,,mushrooms,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Volvariella%20volvacea
527,Woodfordia fruticosa Kurz.,Lythraceae,,plants,medicinal,"Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese] Okuda,Phytochem.,66,(2005),2012",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Woodfordia%20fruticosa
528,Ximenia americana L.,Olacaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ximenia%20americana
529,Zea mays L.,Poaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zea%20mays
530,Zephyranthes candida Herb.,Amaryllidaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zephyranthes%20candida
531,Zingiber aromaticum,Zingiberaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zingiber%20aromaticum
532,Zingiber cassumunar,Zingiberaceae,,plants(condiment),medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zingiber%20cassumunar
533,Zingiber officinale,Zingiberaceae,Ginger,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.3,ISBN 978-1-58829-129-5. Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zingiber%20officinale
534,Zingiber zerumbet,Zingiberaceae,,"plants(vegetable,flavouring)",medicinal,"Cox,Island,Plants,and Polynesians:An Introduction to polynesian Ethnobotany,(1991)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zingiber%20zerumbet
535,Zinnia elegans Jacq.,Asteraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2006),Vol 4,ISBN 979-1133-14-X. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Zinnia%20elegans
